epoch,accuracy,f1-score,iou_score,loss,lr,precision,recall,val_accuracy,val_f1-score,val_iou_score,val_loss,val_precision,val_recall
244,0.983345091342926,0.8596822619438171,0.7845702767372131,0.15009184181690216,1e-05,0.9834784269332886,0.98326176404953,0.9741159081459045,0.656299889087677,0.5484850406646729,0.35100463032722473,0.9744442105293274,0.9739543795585632
245,0.9831663966178894,0.8570637702941895,0.7823182940483093,0.1527080088853836,1e-05,0.9832996726036072,0.9830803871154785,0.9739421606063843,0.6600920557975769,0.552613377571106,0.3470156788825989,0.9742575287818909,0.9737789630889893
246,0.9832784533500671,0.8615981340408325,0.7865281105041504,0.14833585917949677,1e-05,0.9834192395210266,0.9831926822662354,0.9739269018173218,0.6632117629051208,0.5533133149147034,0.34446507692337036,0.9742323160171509,0.9737722873687744
247,0.9828104972839355,0.8555667400360107,0.7808985710144043,0.1543215960264206,1e-05,0.9829467535018921,0.982728123664856,0.9742533564567566,0.6627443432807922,0.5534505248069763,0.3447621166706085,0.9745777249336243,0.9740941524505615
248,0.9854199290275574,0.8759468793869019,0.7997076511383057,0.13297009468078613,1e-05,0.985550582408905,0.9853351712226868,0.9736372828483582,0.6557825803756714,0.5490095019340515,0.35140636563301086,0.9739494323730469,0.9734837412834167
249,0.983903169631958,0.8630251884460449,0.7890464067459106,0.14661546051502228,1e-05,0.9840342402458191,0.9838227033615112,0.9743523597717285,0.6611741185188293,0.552463948726654,0.3461756706237793,0.9746542572975159,0.9741947054862976
250,0.9828142523765564,0.8547776341438293,0.781425952911377,0.15504105389118195,1e-05,0.9829464554786682,0.9827340245246887,0.9726338386535645,0.6479120254516602,0.5407059788703918,0.3600313663482666,0.9729399681091309,0.9724773168563843
251,0.9829548597335815,0.8573575019836426,0.7835983037948608,0.1524842530488968,1e-05,0.9830811023712158,0.9828782677650452,0.9741827249526978,0.6591576933860779,0.5503740310668945,0.3483365774154663,0.9744775891304016,0.9740325212478638
252,0.9824260473251343,0.8506150245666504,0.7782601714134216,0.15949255228042603,1e-05,0.9825575351715088,0.982344388961792,0.9728516340255737,0.6532434225082397,0.545932948589325,0.35479792952537537,0.9731385111808777,0.9727087020874023
253,0.9844930171966553,0.8692991137504578,0.7949334979057312,0.13991141319274902,1e-05,0.9846222400665283,0.9844167232513428,0.9735121130943298,0.6533992886543274,0.5453982353210449,0.3537508249282837,0.9738185405731201,0.9733593463897705
254,0.9858347773551941,0.8782947063446045,0.8026509284973145,0.13050605356693268,1e-05,0.9859669804573059,0.985748827457428,0.9733325839042664,0.6576396822929382,0.5483854413032532,0.34985214471817017,0.9736416339874268,0.9731700420379639
255,0.9823518395423889,0.8545957803726196,0.7822556495666504,0.15564391016960144,1e-05,0.9824835062026978,0.9822721481323242,0.9717850089073181,0.6434832811355591,0.5374805331230164,0.3643478751182556,0.9720659852027893,0.9716406464576721
256,0.984292209148407,0.8681138157844543,0.7936588525772095,0.141323983669281,1e-05,0.9844226241111755,0.9842091202735901,0.9730131030082703,0.6510437726974487,0.5452077388763428,0.35669413208961487,0.9733109474182129,0.972865104675293
257,0.9837161898612976,0.8647341132164001,0.790840744972229,0.14485134184360504,1e-05,0.9838437438011169,0.9836329221725464,0.9742799401283264,0.6590495109558105,0.5510713458061218,0.3487849533557892,0.9745701551437378,0.9741328954696655
258,0.9805485010147095,0.8344559669494629,0.7641077041625977,0.17574821412563324,1e-05,0.9806785583496094,0.9804689288139343,0.9739547371864319,0.6563277840614319,0.5483351945877075,0.350917249917984,0.9742557406425476,0.9738021492958069
259,0.9859583377838135,0.8823330402374268,0.8070982098579407,0.12630195915699005,1e-05,0.9860807657241821,0.9858782887458801,0.9735008478164673,0.6552925705909729,0.5470532178878784,0.3525569438934326,0.9737975001335144,0.9733474850654602
260,0.983570396900177,0.8598394393920898,0.7872645854949951,0.14957579970359802,1e-05,0.9836962223052979,0.9834899306297302,0.9735456109046936,0.653296172618866,0.5459495782852173,0.35392382740974426,0.9738236665725708,0.9734047651290894
261,0.9848495125770569,0.8697104454040527,0.7958455681800842,0.13924096524715424,1e-05,0.9849718809127808,0.9847748875617981,0.9732761979103088,0.6579043865203857,0.5485384464263916,0.35015401244163513,0.9735544323921204,0.9731314182281494
262,0.9830711483955383,0.855234682559967,0.7832528948783875,0.15456147491931915,1e-05,0.9831960797309875,0.982995867729187,0.973842442035675,0.6694754958152771,0.5573512315750122,0.3381718695163727,0.9741379022598267,0.9736887812614441
263,0.9861000180244446,0.8850955367088318,0.8098211288452148,0.123777836561203,1e-05,0.9862242341041565,0.9860175848007202,0.9733362197875977,0.655642032623291,0.5482993125915527,0.3521385192871094,0.9736337661743164,0.9731963872909546
264,0.9852285981178284,0.8759962916374207,0.8018659949302673,0.13298830389976501,1e-05,0.9853488206863403,0.9851546883583069,0.9738279581069946,0.6570625305175781,0.5487045049667358,0.35012638568878174,0.9741232395172119,0.9736700654029846
265,0.9813860058784485,0.8436461091041565,0.7730452418327332,0.16642756760120392,1e-05,0.9815084934234619,0.9813133478164673,0.9731271266937256,0.653326153755188,0.5466809868812561,0.35431042313575745,0.9734253883361816,0.9729724526405334
266,0.9835426211357117,0.8612805008888245,0.7891297936439514,0.14820823073387146,1e-05,0.9836656451225281,0.9834676384925842,0.9724869132041931,0.6553799510002136,0.545900821685791,0.35323822498321533,0.9727621674537659,0.9723455309867859
267,0.9827459454536438,0.8572376370429993,0.7859346866607666,0.15259084105491638,1e-05,0.9828664660453796,0.9826736450195312,0.9735124707221985,0.6602228879928589,0.5520759224891663,0.34751075506210327,0.9737781882286072,0.9733713269233704
268,0.9827237725257874,0.8576762080192566,0.7861738204956055,0.1521396040916443,1e-05,0.982842743396759,0.9826493263244629,0.9733960032463074,0.6607692241668701,0.5518990159034729,0.3470878601074219,0.9736751317977905,0.9732528328895569
269,0.9856611490249634,0.8773214817047119,0.8029388189315796,0.13119624555110931,1e-05,0.9857794642448425,0.9855886101722717,0.9732276797294617,0.6594850420951843,0.5495497584342957,0.34824827313423157,0.9735013842582703,0.9730942845344543
270,0.9823861122131348,0.8512046933174133,0.780737042427063,0.15841108560562134,1e-05,0.982503354549408,0.982311487197876,0.9729905724525452,0.6564304828643799,0.5494278073310852,0.3512973487377167,0.9732750654220581,0.9728522896766663
271,0.9840282201766968,0.8675646185874939,0.7954093813896179,0.1418236345052719,1e-05,0.9841434955596924,0.9839529991149902,0.9736793637275696,0.6594763994216919,0.5515286922454834,0.3473584055900574,0.9739559888839722,0.9735462069511414
272,0.9864398837089539,0.8846803307533264,0.8100425004959106,0.12361020594835281,1e-05,0.9865602254867554,0.9863649010658264,0.9730355739593506,0.6543341279029846,0.5476654767990112,0.3533787429332733,0.9733183979988098,0.9728894829750061
273,0.983109712600708,0.8576028943061829,0.7861132025718689,0.15180079638957977,1e-05,0.9832264184951782,0.9830361008644104,0.9739216566085815,0.6609045267105103,0.5524455308914185,0.34618812799453735,0.9742074608802795,0.9737768769264221
274,0.9843829274177551,0.8655702471733093,0.7930749654769897,0.1436239331960678,1e-05,0.9844979047775269,0.984308660030365,0.9738175868988037,0.6590927839279175,0.5507877469062805,0.3476942479610443,0.9740824699401855,0.9736766219139099
275,0.9836533665657043,0.8645222783088684,0.7937003970146179,0.14499619603157043,1e-05,0.9837710857391357,0.9835803508758545,0.97368323802948,0.6540322303771973,0.5479318499565125,0.35293084383010864,0.9739588499069214,0.973541259765625
276,0.984305202960968,0.8725108504295349,0.7999420762062073,0.13672295212745667,1e-05,0.9844182729721069,0.9842312335968018,0.9725605845451355,0.6526815295219421,0.5450868606567383,0.3555107116699219,0.9728310108184814,0.9724246859550476
277,0.985431969165802,0.8765266537666321,0.8037296533584595,0.1321832686662674,1e-05,0.9855486154556274,0.9853579998016357,0.9727578163146973,0.6534627079963684,0.5460025668144226,0.3534280061721802,0.9730470776557922,0.9726182818412781
278,0.9836466312408447,0.8626347780227661,0.7911060452461243,0.1468803584575653,1e-05,0.9837616086006165,0.9835763573646545,0.9734477400779724,0.654188871383667,0.5465264320373535,0.352910578250885,0.9737237095832825,0.9733114838600159
279,0.9827032685279846,0.8548356890678406,0.7852621078491211,0.1547103226184845,1e-05,0.982816219329834,0.9826369285583496,0.9731023907661438,0.6542962789535522,0.5468247532844543,0.3537296652793884,0.9733670353889465,0.9729673862457275
280,0.9829177856445312,0.8542930483818054,0.7837385535240173,0.1551220417022705,1e-05,0.9830317497253418,0.9828482866287231,0.9739593863487244,0.668606162071228,0.5569326281547546,0.33899545669555664,0.9742381572723389,0.97382652759552
281,0.9840621948242188,0.8695330023765564,0.7980325222015381,0.13956193625926971,1e-05,0.9841750264167786,0.9839915037155151,0.9730177521705627,0.652987539768219,0.5457291007041931,0.35465407371520996,0.9732783436775208,0.9728813767433167
282,0.983254075050354,0.8610057234764099,0.7910018563270569,0.14836885035037994,1e-05,0.983367919921875,0.9831848740577698,0.9740705490112305,0.6613652110099792,0.5525868535041809,0.34619054198265076,0.9743508100509644,0.9739266037940979
283,0.9844399094581604,0.8684070706367493,0.796519935131073,0.14040899276733398,1e-05,0.9845544695854187,0.9843711256980896,0.9737324714660645,0.6570127606391907,0.5492004752159119,0.35040801763534546,0.9739958047866821,0.9736023545265198
284,0.9850011467933655,0.8735823631286621,0.8021184206008911,0.13524791598320007,1e-05,0.9851125478744507,0.984932005405426,0.9733930230140686,0.6570329666137695,0.5490533709526062,0.35022202134132385,0.973660409450531,0.9732627272605896
285,0.9836646914482117,0.867347240447998,0.7975599765777588,0.14207231998443604,1e-05,0.9837769269943237,0.9835953712463379,0.9732779860496521,0.6560486555099487,0.5482024550437927,0.3515416979789734,0.9735519289970398,0.9731389880180359
286,0.9845502972602844,0.8680379390716553,0.7963359951972961,0.14104902744293213,1e-05,0.9846607446670532,0.9844789505004883,0.97428297996521,0.658395528793335,0.5494227409362793,0.34933486580848694,0.9745466709136963,0.9741503596305847
287,0.9860413670539856,0.8829641342163086,0.8100210428237915,0.12547516822814941,1e-05,0.9861472845077515,0.9859750866889954,0.9744200110435486,0.6622918844223022,0.5545870661735535,0.34503352642059326,0.9746642112731934,0.9742928147315979
288,0.984716534614563,0.8739697337150574,0.8026328682899475,0.1347019225358963,1e-05,0.9848237633705139,0.9846481680870056,0.9744262099266052,0.6563917398452759,0.5488138198852539,0.3509237766265869,0.9747036099433899,0.9742887616157532
289,0.9829227328300476,0.8576580286026001,0.7875900268554688,0.15279757976531982,1e-05,0.9830314517021179,0.9828552007675171,0.9722973108291626,0.6559725999832153,0.548090934753418,0.3520541787147522,0.9725740551948547,0.9721581935882568
290,0.982863187789917,0.8528556823730469,0.7829169631004333,0.1562371850013733,1e-05,0.9829745888710022,0.9827962517738342,0.9736689329147339,0.6596806049346924,0.5528863668441772,0.3476771414279938,0.9739344120025635,0.973533570766449
291,0.9832519888877869,0.862406849861145,0.793021023273468,0.14710946381092072,1e-05,0.9833570718765259,0.9831861853599548,0.9742005467414856,0.6646945476531982,0.555991530418396,0.34294864535331726,0.9744586944580078,0.9740718007087708
292,0.9815730452537537,0.8444195985794067,0.7769244313240051,0.16532862186431885,1e-05,0.9816786646842957,0.9815057516098022,0.9730284214019775,0.6507827639579773,0.5443081855773926,0.35660454630851746,0.9733010530471802,0.9728879928588867
293,0.9833776354789734,0.8608723282814026,0.7913818359375,0.14846663177013397,1e-05,0.983487069606781,0.9833100438117981,0.9730607867240906,0.6548854112625122,0.5465479493141174,0.35295143723487854,0.9733269214630127,0.9729251861572266
294,0.9841708540916443,0.8719465136528015,0.8017747402191162,0.13698901236057281,1e-05,0.9842801690101624,0.9841071367263794,0.9723958969116211,0.6528556942939758,0.5463557839393616,0.35520920157432556,0.9726344347000122,0.9722743630409241
295,0.985066294670105,0.8770166039466858,0.8065391182899475,0.13166235387325287,1e-05,0.9851686954498291,0.9850006699562073,0.9731193780899048,0.6521152257919312,0.5464460849761963,0.35537391901016235,0.9733628630638123,0.9729987382888794
296,0.9854855537414551,0.8804864883422852,0.8092328906059265,0.1280340999364853,1e-05,0.9855901598930359,0.9854222536087036,0.9729759097099304,0.6522964835166931,0.5466031432151794,0.3552713096141815,0.9732488989830017,0.9728387594223022
297,0.9867885112762451,0.8906980156898499,0.8185936212539673,0.1173892691731453,1e-05,0.9868911504745483,0.986721396446228,0.9738479256629944,0.6525429487228394,0.5461280345916748,0.354760080575943,0.9740914106369019,0.973717451095581
298,0.985130786895752,0.874254047870636,0.8034884333610535,0.13424523174762726,1e-05,0.9852358102798462,0.9850663542747498,0.9743685126304626,0.6606802940368652,0.5533961653709412,0.34656962752342224,0.9746226668357849,0.9742376208305359
299,0.9855737090110779,0.8825469017028809,0.8123520612716675,0.1257988065481186,1e-05,0.9856794476509094,0.9855109453201294,0.973821759223938,0.6586073040962219,0.5515536069869995,0.34884756803512573,0.974070131778717,0.973702073097229
